Path,Algorithm,K,DatasetSize,TrainingSize,Correct,TestSize,Accuracy,TrainingTime,TestTime
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,8,30000,5000,23368,25000,0.93472,00:0002377,15:2656098
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,8,30000,5000,23390,25000,0.9356,00:0014874,14:9627386
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,8,30000,5000,23320,25000,0.9328,00:0002202,15:2866120
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,8,30000,5000,23426,25000,0.93704,00:0015035,14:9701790
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,8,30000,5000,23320,25000,0.9328,00:0002166,15:3214257
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,8,30000,5000,23412,25000,0.93648,00:0018102,15:0267567
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,8,30000,5000,23289,25000,0.93156,00:0002468,14:8935990
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,12,30000,5000,23349,25000,0.93396,00:0014492,16:1824660
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,12,30000,5000,23338,25000,0.93352,00:0002793,16:6539451
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,12,30000,5000,23412,25000,0.93648,00:0018364,16:3878077
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,12,30000,5000,23370,25000,0.9348,00:0002388,16:9313024
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,12,30000,5000,23383,25000,0.93532,00:0014805,16:5310077
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,12,30000,5000,23389,25000,0.93556,00:0007253,17:0086602
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,12,30000,5000,23393,25000,0.93572,00:0014335,16:5149818
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,12,30000,5000,23396,25000,0.93584,00:0003464,16:9562631
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,12,30000,5000,23396,25000,0.93584,00:0020359,16:4911060
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,12,30000,5000,23378,25000,0.93512,00:0002388,16:9693041
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,12,30000,5000,23362,25000,0.93448,00:0015465,16:4995176
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,12,30000,5000,23340,25000,0.9336,00:0002559,16:9441542
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,12,30000,5000,23374,25000,0.93496,00:0014656,16:5152177
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,12,30000,5000,23387,25000,0.93548,00:0002665,16:9767143
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,12,30000,5000,23416,25000,0.93664,00:0014772,16:4718674
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,12,30000,5000,23405,25000,0.9362,00:0002662,16:9329711
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,12,30000,5000,23396,25000,0.93584,00:0014222,16:4832863
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,12,30000,5000,23384,25000,0.93536,00:0002381,16:9312181
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,12,30000,5000,23397,25000,0.93588,00:0020906,16:5037058
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,12,30000,5000,23384,25000,0.93536,00:0002983,16:9394553
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,12,30000,5000,23437,25000,0.93748,00:0014240,16:4659750
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,12,30000,5000,23429,25000,0.93716,00:0002315,16:9501775
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,12,30000,5000,23358,25000,0.93432,00:0014853,16:5184746
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,12,30000,5000,23351,25000,0.93404,00:0002399,16:9550349
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,16,30000,5000,23401,25000,0.93604,00:0020560,17:9893399
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,16,30000,5000,23431,25000,0.93724,00:0003938,18:5534591
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,16,30000,5000,23400,25000,0.936,00:0014368,18:0279032
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,16,30000,5000,23414,25000,0.93656,00:0002476,18:7911492
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,16,30000,5000,23408,25000,0.93632,00:0014794,17:9211602
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,16,30000,5000,23416,25000,0.93664,00:0003107,18:4574876
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,16,30000,5000,23405,25000,0.9362,00:0023054,17:6344640
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,16,30000,5000,23368,25000,0.93472,00:0002268,18:0000740
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,16,30000,5000,23395,25000,0.9358,00:0016647,17:4722080
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,16,30000,5000,23400,25000,0.936,00:0002359,18:0310536
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,16,30000,5000,23428,25000,0.93712,00:0014499,17:4837243
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,16,30000,5000,23374,25000,0.93496,00:0002454,18:0212946
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,16,30000,5000,23388,25000,0.93552,00:0014557,17:5844409
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,16,30000,5000,23397,25000,0.93588,00:0002614,18:6120863
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,16,30000,5000,23375,25000,0.935,00:0015757,17:4647435
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,16,30000,5000,23370,25000,0.9348,00:0002330,17:8686890
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,16,30000,5000,23372,25000,0.93488,00:0014703,17:2594917
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,16,30000,5000,23351,25000,0.93404,00:0002220,17:8568755
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,16,30000,5000,23427,25000,0.93708,00:0014776,17:1960158
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,16,30000,5000,23422,25000,0.93688,00:0002436,17:7381868
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,16,30000,5000,23350,25000,0.934,00:0015046,17:2781351
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,16,30000,5000,23362,25000,0.93448,00:0003847,18:2745121
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,16,30000,5000,23379,25000,0.93516,00:0015279,18:3766516
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,16,30000,5000,23380,25000,0.9352,00:0005528,18:0927750
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,32,30000,5000,23402,25000,0.93608,00:0015607,23:0981974
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,32,30000,5000,23422,25000,0.93688,00:0002209,24:3945381
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,32,30000,5000,23431,25000,0.93724,00:0014382,23:1950349
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,32,30000,5000,23430,25000,0.9372,00:0002691,24:0775055
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,32,30000,5000,23401,25000,0.93604,00:0014244,22:9899394
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,32,30000,5000,23401,25000,0.93604,00:0002797,24:2054455
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,32,30000,5000,23379,25000,0.93516,00:0014404,23:0744911
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,32,30000,5000,23378,25000,0.93512,00:0002253,24:7478412
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,32,30000,5000,23383,25000,0.93532,00:0015279,23:5189345
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,32,30000,5000,23377,25000,0.93508,00:0002250,24:1480877
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,32,30000,5000,23377,25000,0.93508,00:0014255,23:4742012
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,32,30000,5000,23365,25000,0.9346,00:0002136,25:0118504
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,32,30000,5000,23382,25000,0.93528,00:0014386,23:8601254
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,32,30000,5000,23407,25000,0.93628,00:0002352,24:6063390
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,32,30000,5000,23409,25000,0.93636,00:0015323,23:3512081
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,32,30000,5000,23454,25000,0.93816,00:0002151,24:1205831
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,32,30000,5000,23386,25000,0.93544,00:0014379,22:9775515
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,32,30000,5000,23412,25000,0.93648,00:0003230,24:1583121
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,32,30000,5000,23364,25000,0.93456,00:0014659,23:2508242
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,32,30000,5000,23409,25000,0.93636,00:0002709,24:3306771
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,32,30000,5000,23352,25000,0.93408,00:0014207,23:3224895
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,32,30000,5000,23376,25000,0.93504,00:0002399,24:1995801
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,32,30000,5000,23370,25000,0.9348,00:0015378,23:6444005
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,32,30000,5000,23392,25000,0.93568,00:0002275,24:4282089
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,8,30000,10000,18698,20000,0.9349,00:0028958,23:2036933
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,8,30000,10000,18703,20000,0.93515,00:0005203,24:1350088
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,8,30000,10000,18670,20000,0.9335,00:0037903,23:1618425
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,8,30000,10000,18659,20000,0.93295,00:0004416,23:9244422
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,8,30000,10000,18681,20000,0.93405,00:0028758,23:7148671
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,8,30000,10000,18680,20000,0.934,00:0004335,24:1938421
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,8,30000,10000,18693,20000,0.93465,00:0029983,23:7007726
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,8,30000,10000,18659,20000,0.93295,00:0006885,24:4754838
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,8,30000,10000,18705,20000,0.93525,00:0043319,23:9898935
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,8,30000,10000,18617,20000,0.93085,00:0013613,23:8518747
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,8,30000,10000,18745,20000,0.93725,00:0030643,23:0633581
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,8,30000,10000,18730,20000,0.9365,00:0004503,24:2067270
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,8,30000,10000,18770,20000,0.9385,00:0039016,23:7822184
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,8,30000,10000,18719,20000,0.93595,00:0004638,23:8307394
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,8,30000,10000,18703,20000,0.93515,00:0033079,23:5058522
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,8,30000,10000,18652,20000,0.9326,00:0004390,23:9150942
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,8,30000,10000,18730,20000,0.9365,00:0029480,22:9247022
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,8,30000,10000,18676,20000,0.9338,00:0004430,23:5714724
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,8,30000,10000,18675,20000,0.93375,00:0029487,23:0345836
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,8,30000,10000,18639,20000,0.93195,00:0004966,23:4751192
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,8,30000,10000,18701,20000,0.93505,00:0029421,23:3851762
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,8,30000,10000,18671,20000,0.93355,00:0006819,23:5859495
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,8,30000,10000,18708,20000,0.9354,00:0029005,22:9475077
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,8,30000,10000,18634,20000,0.9317,00:0005098,24:9198480
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,12,30000,10000,18713,20000,0.93565,00:0029381,25:2531001
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,12,30000,10000,18705,20000,0.93525,00:0004547,25:9967125
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,12,30000,10000,18739,20000,0.93695,00:0028655,25:3127054
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,12,30000,10000,18677,20000,0.93385,00:0004332,25:8136181
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,12,30000,10000,18712,20000,0.9356,00:0028327,25:5234254
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,12,30000,10000,18702,20000,0.9351,00:0004583,25:7998189
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,12,30000,10000,18718,20000,0.9359,00:0030151,24:9155358
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,12,30000,10000,18727,20000,0.93635,00:0004332,25:7936815
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,12,30000,10000,18708,20000,0.9354,00:0029629,24:9538278
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,12,30000,10000,18713,20000,0.93565,00:0005437,25:6875135
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,12,30000,10000,18747,20000,0.93735,00:0028838,24:9955061
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,12,30000,10000,18723,20000,0.93615,00:0004299,25:5790109
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,12,30000,10000,18726,20000,0.9363,00:0029469,24:9245647
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,12,30000,10000,18725,20000,0.93625,00:0006571,25:8649566
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,12,30000,10000,18743,20000,0.93715,00:0042411,25:0924155
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,12,30000,10000,18714,20000,0.9357,00:0004376,25:7479585
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,12,30000,10000,18744,20000,0.9372,00:0029932,25:1583543
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,12,30000,10000,18727,20000,0.93635,00:0004711,25:6614920
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,12,30000,10000,18748,20000,0.9374,00:0029501,25:1446391
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,12,30000,10000,18726,20000,0.9363,00:0012482,27:0367425
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,12,30000,10000,18697,20000,0.93485,00:0028768,25:4452956
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,12,30000,10000,18692,20000,0.9346,00:0004405,26:0957500
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,12,30000,10000,18720,20000,0.936,00:0028415,25:1536490
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,12,30000,10000,18664,20000,0.9332,00:0004441,25:8516315
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,16,30000,10000,18762,20000,0.9381,00:0028469,27:4193066
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,16,30000,10000,18747,20000,0.93735,00:0004686,28:6733521
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,16,30000,10000,18749,20000,0.93745,00:0047746,27:7135675
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,16,30000,10000,18752,20000,0.9376,00:0010564,28:4563980
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,16,30000,10000,18672,20000,0.9336,00:0029476,27:5018514
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,16,30000,10000,18669,20000,0.93345,00:0004711,28:5306736
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,16,30000,10000,18764,20000,0.9382,00:0028758,27:5902110
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,16,30000,10000,18750,20000,0.9375,00:0004934,28:5083848
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,16,30000,10000,18746,20000,0.9373,00:0028364,27:6968585
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,16,30000,10000,18732,20000,0.9366,00:0005156,28:5302069
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,16,30000,10000,18725,20000,0.93625,00:0028273,27:6189898
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,16,30000,10000,18700,20000,0.935,00:0005488,28:3797735
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,16,30000,10000,18668,20000,0.9334,00:0028499,27:5070808
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,16,30000,10000,18674,20000,0.9337,00:0004616,28:4874480
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,16,30000,10000,18728,20000,0.9364,00:0030687,27:5204635
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,16,30000,10000,18732,20000,0.9366,00:0004934,28:4075626
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,16,30000,10000,18741,20000,0.93705,00:0029480,27:4835478
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,16,30000,10000,18728,20000,0.9364,00:0004416,28:4948986
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,16,30000,10000,18706,20000,0.9353,00:0031700,27:6476002
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,16,30000,10000,18709,20000,0.93545,00:0005032,28:5087488
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,16,30000,10000,18739,20000,0.93695,00:0028455,27:6258387
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,16,30000,10000,18730,20000,0.9365,00:0004974,28:4335958
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,16,30000,10000,18723,20000,0.93615,00:0029418,28:1092877
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,16,30000,10000,18735,20000,0.93675,00:0004547,28:5085475
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,32,30000,10000,18736,20000,0.9368,00:0028648,36:6966183
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,32,30000,10000,18751,20000,0.93755,00:0005003,38:2992194
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,32,30000,10000,18742,20000,0.9371,00:0028852,36:5232814
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,32,30000,10000,18750,20000,0.9375,00:0006618,38:3528243
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,32,30000,10000,18679,20000,0.93395,00:0029527,36:5661927
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,32,30000,10000,18696,20000,0.9348,00:0004489,38:2636329
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,32,30000,10000,18687,20000,0.93435,00:0028462,36:4710298
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,32,30000,10000,18672,20000,0.9336,00:0004656,38:0458199
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,32,30000,10000,18758,20000,0.9379,00:0028243,36:4489431
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,32,30000,10000,18788,20000,0.9394,00:0004733,38:3460542
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,32,30000,10000,18738,20000,0.9369,00:0028393,36:7041534
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,32,30000,10000,18755,20000,0.93775,00:0004653,38:3409174
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,32,30000,10000,18766,20000,0.9383,00:0029191,36:5412459
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,32,30000,10000,18768,20000,0.9384,00:0005134,38:2372814
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,32,30000,10000,18775,20000,0.93875,00:0031332,36:5050806
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,32,30000,10000,18791,20000,0.93955,00:0005316,38:2112183
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,32,30000,10000,18746,20000,0.9373,00:0033724,36:5549623
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,32,30000,10000,18753,20000,0.93765,00:0004438,38:1383652
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,32,30000,10000,18679,20000,0.93395,00:0032116,36:5328868
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,32,30000,10000,18731,20000,0.93655,00:0004518,38:3672609
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,32,30000,10000,18732,20000,0.9366,00:0030056,36:5793350
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,32,30000,10000,18739,20000,0.93695,00:0004365,38:3225186
../data/data.three_gauss.train.10000.csv,KNN.MeanKnn,32,30000,10000,18725,20000,0.93625,00:0028812,36:5351223
../data/data.three_gauss.train.10000.csv,KNN.SimpleSolver,32,30000,10000,18720,20000,0.936,00:0004649,38:5198294
