Path,Algorithm,K,DatasetSize,TrainingSize,Correct,TestSize,Accuracy,TrainingTime,TestTime
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,50,233,250,0.932,00:0000171,00:0020294
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,50,230,250,0.92,00:0000040,00:0020429
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,50,233,250,0.932,00:0000167,00:0019638
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,50,230,250,0.92,00:0000029,00:0019433
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,50,232,250,0.928,00:0000167,00:0019200
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,50,232,250,0.928,00:0000025,00:0019189
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,50,232,250,0.928,00:0000160,00:0020298
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,50,232,250,0.928,00:0000029,00:0019725
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,50,232,250,0.928,00:0000335,00:0026377
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,50,232,250,0.928,00:0000061,00:0020331
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,50,232,250,0.928,00:0000218,00:0021932
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,50,232,250,0.928,00:0000047,00:0020115
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,50,231,250,0.924,00:0000178,00:0019838
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,50,231,250,0.924,00:0000032,00:0019623
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,50,231,250,0.924,00:0000167,00:0019280
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,50,231,250,0.924,00:0000029,00:0019575
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,50,231,250,0.924,00:0000164,00:0022496
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,50,231,250,0.924,00:0000043,00:0019273
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,50,231,250,0.924,00:0000171,00:0023532
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,50,231,250,0.924,00:0000047,00:0019393
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,50,230,250,0.92,00:0000175,00:0019480
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,50,231,250,0.924,00:0000029,00:0021442
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,50,230,250,0.92,00:0000167,00:0019215
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,50,231,250,0.924,00:0000029,00:0019302
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,50,230,250,0.92,00:0000167,00:0021275
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,50,231,250,0.924,00:0000029,00:0023492
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,50,228,250,0.912,00:0000193,00:0019535
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,50,228,250,0.912,00:0000032,00:0019649
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,50,228,250,0.912,00:0000164,00:0019557
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,50,228,250,0.912,00:0000029,00:0019976
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,50,228,250,0.912,00:0000164,00:0019601
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,50,228,250,0.912,00:0000029,00:0019900
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,50,228,250,0.912,00:0000164,00:0020399
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,50,228,250,0.912,00:0000029,00:0021311
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,50,228,250,0.912,00:0000200,00:0019291
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,50,228,250,0.912,00:0000032,00:0019667
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,50,228,250,0.912,00:0000164,00:0019141
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,50,228,250,0.912,00:0000025,00:0019426
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,50,228,250,0.912,00:0000160,00:0019295
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,50,228,250,0.912,00:0000029,00:0019302
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,50,228,250,0.912,00:0000196,00:0025334
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,50,228,250,0.912,00:0000043,00:0024083
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,50,233,250,0.932,00:0000182,00:0023244
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,50,229,250,0.916,00:0000032,00:0023802
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,50,233,250,0.932,00:0000167,00:0029258
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,50,229,250,0.916,00:0000040,00:0022569
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,50,233,250,0.932,00:0000167,00:0023048
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,50,229,250,0.916,00:0000036,00:0024754
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,50,234,250,0.936,00:0000204,00:0025224
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,50,234,250,0.936,00:0000040,00:0022741
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,50,234,250,0.936,00:0000175,00:0022682
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,50,234,250,0.936,00:0000029,00:0022901
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,50,234,250,0.936,00:0000160,00:0022770
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,50,234,250,0.936,00:0000029,00:0024097
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,50,222,250,0.888,00:0000175,00:0024418
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,50,222,250,0.888,00:0000040,00:0022730
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,50,222,250,0.888,00:0000182,00:0022741
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,50,222,250,0.888,00:0000032,00:0022986
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,50,222,250,0.888,00:0000175,00:0022737
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,50,222,250,0.888,00:0000029,00:0022744
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,50,227,250,0.908,00:0000164,00:0023937
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,50,231,250,0.924,00:0000043,00:0026344
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,50,227,250,0.908,00:0000196,00:0029440
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,50,231,250,0.924,00:0000058,00:0026555
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,50,227,250,0.908,00:0000204,00:0024250
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,50,231,250,0.924,00:0000036,00:0022847
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,50,232,250,0.928,00:0000167,00:0025750
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,50,228,250,0.912,00:0000043,00:0023208
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,50,232,250,0.928,00:0000178,00:0022603
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,50,228,250,0.912,00:0000032,00:0022289
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,50,232,250,0.928,00:0000160,00:0023051
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,50,228,250,0.912,00:0000036,00:0022701
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,50,228,250,0.912,00:0000171,00:0024108
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,50,231,250,0.924,00:0000036,00:0023798
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,50,228,250,0.912,00:0000196,00:0023409
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,50,231,250,0.924,00:0000029,00:0022781
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,50,228,250,0.912,00:0000164,00:0023098
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,50,231,250,0.924,00:0000029,00:0023109
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,50,226,250,0.904,00:0000167,00:0022851
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,50,228,250,0.912,00:0000029,00:0023171
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,50,226,250,0.904,00:0000160,00:0027033
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,50,228,250,0.912,00:0000040,00:0023959
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,50,226,250,0.904,00:0000178,00:0022759
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,50,228,250,0.912,00:0000029,00:0022711
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,50,226,250,0.904,00:0000160,00:0022854
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,50,228,250,0.912,00:0000025,00:0023565
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,8,300,50,231,250,0.924,00:0000167,00:0023026
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,8,300,50,231,250,0.924,00:0000029,00:0024188
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,50,230,250,0.92,00:0000178,00:0038426
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,50,230,250,0.92,00:0000032,00:0037397
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,50,228,250,0.912,00:0000178,00:0037948
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,50,230,250,0.92,00:0000032,00:0038032
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,50,228,250,0.912,00:0000182,00:0038706
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,50,230,250,0.92,00:0000040,00:0037251
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,50,226,250,0.904,00:0000171,00:0036865
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,50,227,250,0.908,00:0000051,00:0039333
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,50,226,250,0.904,00:0000204,00:0038308
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,50,227,250,0.908,00:0000036,00:0037014
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,50,223,250,0.892,00:0000193,00:0037721
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,50,224,250,0.896,00:0000025,00:0042663
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,50,223,250,0.892,00:0000218,00:0039119
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,50,224,250,0.896,00:0000032,00:0037532
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,50,211,250,0.844,00:0000185,00:0036552
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,50,223,250,0.892,00:0000029,00:0037470
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,50,211,250,0.844,00:0000175,00:0036718
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,50,223,250,0.892,00:0000032,00:0038426
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,50,218,250,0.872,00:0000193,00:0039063
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,50,224,250,0.896,00:0000036,00:0036835
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,50,218,250,0.872,00:0000171,00:0038407
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,50,224,250,0.896,00:0000032,00:0037846
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,50,231,250,0.924,00:0000193,00:0037484
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,50,231,250,0.924,00:0000029,00:0037298
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,50,231,250,0.924,00:0000167,00:0038429
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,50,231,250,0.924,00:0000029,00:0038950
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,50,227,250,0.908,00:0000185,00:0038524
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,50,227,250,0.908,00:0000032,00:0037361
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,50,227,250,0.908,00:0000178,00:0037003
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,50,227,250,0.908,00:0000029,00:0040493
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,50,230,250,0.92,00:0000193,00:0035785
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,50,224,250,0.896,00:0000029,00:0037605
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,50,230,250,0.92,00:0000175,00:0036386
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,50,224,250,0.896,00:0000025,00:0037207
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,50,230,250,0.92,00:0000196,00:0038539
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,50,228,250,0.912,00:0000036,00:0038079
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,50,230,250,0.92,00:0000175,00:0036715
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,50,228,250,0.912,00:0000032,00:0037328
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,50,231,250,0.924,00:0000175,00:0037747
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,50,230,250,0.92,00:0000036,00:0037160
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,50,231,250,0.924,00:0000175,00:0038739
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,50,230,250,0.92,00:0000032,00:0036847
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,50,223,250,0.892,00:0000167,00:0037685
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,50,222,250,0.888,00:0000043,00:0044603
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,50,223,250,0.892,00:0000196,00:0036716
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,50,222,250,0.888,00:0000036,00:0037313
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,16,300,50,227,250,0.908,00:0000175,00:0038498
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,16,300,50,227,250,0.908,00:0000036,00:0041759
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,4,300,100,184,200,0.92,00:0000393,00:0026855
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,4,300,100,186,200,0.93,00:0000061,00:0026632
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,4,300,100,180,200,0.9,00:0000331,00:0024164
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,4,300,100,181,200,0.905,00:0000051,00:0025600
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,4,300,100,180,200,0.9,00:0000328,00:0024517
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,4,300,100,181,200,0.905,00:0000051,00:0024753
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,4,300,100,180,200,0.9,00:0000331,00:0024342
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,4,300,100,181,200,0.905,00:0000047,00:0024422
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,4,300,100,180,200,0.9,00:0000291,00:0025152
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,4,300,100,181,200,0.905,00:0000058,00:0028404
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,4,300,100,184,200,0.92,00:0000331,00:0025002
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,4,300,100,178,200,0.89,00:0000051,00:0023824
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,4,300,100,184,200,0.92,00:0000299,00:0023820
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,4,300,100,178,200,0.89,00:0000043,00:0024430
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,4,300,100,185,200,0.925,00:0000302,00:0024152
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,4,300,100,186,200,0.93,00:0000043,00:0024247
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,4,300,100,185,200,0.925,00:0000291,00:0024754
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,4,300,100,186,200,0.93,00:0000054,00:0026052
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,4,300,100,185,200,0.925,00:0000309,00:0023839
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,4,300,100,186,200,0.93,00:0000040,00:0024101
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,4,300,100,185,200,0.925,00:0000299,00:0024170
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,4,300,100,186,200,0.93,00:0000047,00:0024375
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,4,300,100,181,200,0.905,00:0000295,00:0023623
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,4,300,100,182,200,0.91,00:0000051,00:0028696
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,4,300,100,181,200,0.905,00:0000320,00:0024218
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,4,300,100,182,200,0.91,00:0000047,00:0023729
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,4,300,100,181,200,0.905,00:0000299,00:0023634
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,4,300,100,182,200,0.91,00:0000047,00:0023660
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,4,300,100,182,200,0.91,00:0000299,00:0024068
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,4,300,100,177,200,0.885,00:0000043,00:0024605
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,4,300,100,182,200,0.91,00:0000328,00:0024586
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,4,300,100,177,200,0.885,00:0000047,00:0023890
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,4,300,100,182,200,0.91,00:0000295,00:0023733
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,4,300,100,177,200,0.885,00:0000043,00:0024087
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,4,300,100,182,200,0.91,00:0000299,00:0023896
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,4,300,100,181,200,0.905,00:0000043,00:0024134
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,4,300,100,182,200,0.91,00:0000477,00:0024470
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,4,300,100,181,200,0.905,00:0000051,00:0024954
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,4,300,100,182,200,0.91,00:0000302,00:0023419
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,4,300,100,181,200,0.905,00:0000051,00:0023616
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,4,300,100,186,200,0.93,00:0000295,00:0023740
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,4,300,100,180,200,0.9,00:0000054,00:0023759
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,4,300,100,186,200,0.93,00:0000302,00:0025801
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,4,300,100,180,200,0.9,00:0000047,00:0025239
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,4,300,100,186,200,0.93,00:0000309,00:0023948
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,4,300,100,180,200,0.9,00:0000047,00:0023813
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,4,300,100,184,200,0.92,00:0000295,00:0023554
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,4,300,100,188,200,0.94,00:0000043,00:0023759
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,100,184,200,0.92,00:0000299,00:0026723
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,100,184,200,0.92,00:0000065,00:0027908
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,100,184,200,0.92,00:0000339,00:0027153
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,100,184,200,0.92,00:0000051,00:0026704
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,100,188,200,0.94,00:0000299,00:0026657
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,100,183,200,0.915,00:0000043,00:0027617
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,100,188,200,0.94,00:0000324,00:0027817
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,100,183,200,0.915,00:0000054,00:0029280
../data/data.three_gauss.train.100.csv,KNN.MeanKnn,6,300,100,188,200,0.94,00:0000328,00:0028006
../data/data.three_gauss.train.100.csv,KNN.SimpleSolver,6,300,100,183,200,0.915,00:0000054,00:0027179
