Path,Algorithm,K,DatasetSize,TrainingSize,Correct,TestSize,Accuracy,TrainingTime,TestTime
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,250,1156,1250,0.9248,00:0000747,00:0345621
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,250,1137,1250,0.9096,00:0000123,00:0354272
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,250,1185,1250,0.948,00:0000758,00:0367177
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,250,1166,1250,0.9328,00:0000138,00:0358928
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,250,1173,1250,0.9384,00:0000787,00:0344101
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,250,1159,1250,0.9272,00:0000142,00:0346821
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,250,1167,1250,0.9336,00:0000765,00:0347547
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,250,1167,1250,0.9336,00:0000131,00:0349096
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,250,1163,1250,0.9304,00:0000743,00:0348659
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,250,1144,1250,0.9152,00:0000131,00:0367191
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,250,1168,1250,0.9344,00:0000970,00:0350832
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,250,1170,1250,0.936,00:0000138,00:0350763
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,250,1154,1250,0.9232,00:0000820,00:0344633
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,250,1151,1250,0.9208,00:0000131,00:0348473
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,250,1171,1250,0.9368,00:0000820,00:0346117
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,250,1167,1250,0.9336,00:0000116,00:0348557
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,250,1172,1250,0.9376,00:0001166,00:0354509
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,250,1175,1250,0.94,00:0000175,00:0368274
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,250,1158,1250,0.9264,00:0000860,00:0346927
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,250,1163,1250,0.9304,00:0000134,00:0349414
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,250,1173,1250,0.9384,00:0000875,00:0344450
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,250,1161,1250,0.9288,00:0000175,00:0349603
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,250,1155,1250,0.924,00:0000805,00:0344097
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,250,1157,1250,0.9256,00:0000120,00:0348287
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,250,1159,1250,0.9272,00:0000809,00:0379601
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,250,1157,1250,0.9256,00:0000127,00:0382920
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,250,1161,1250,0.9288,00:0000889,00:0353943
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,250,1159,1250,0.9272,00:0000142,00:0350420
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,250,1166,1250,0.9328,00:0000820,00:0344943
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,250,1163,1250,0.9304,00:0000153,00:0347608
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,6,1500,250,1163,1250,0.9304,00:0000773,00:0397609
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,6,1500,250,1162,1250,0.9296,00:0000134,00:0388325
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,6,1500,250,1163,1250,0.9304,00:0000864,00:0376443
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,6,1500,250,1169,1250,0.9352,00:0000149,00:0380655
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,6,1500,250,1168,1250,0.9344,00:0000853,00:0386231
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,6,1500,250,1161,1250,0.9288,00:0000138,00:0377125
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,6,1500,250,1169,1250,0.9352,00:0000991,00:0372928
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,6,1500,250,1156,1250,0.9248,00:0000306,00:0397448
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,6,1500,250,1162,1250,0.9296,00:0000827,00:0380072
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,6,1500,250,1150,1250,0.92,00:0000160,00:0378219
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,6,1500,250,1163,1250,0.9304,00:0000853,00:0378715
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,6,1500,250,1162,1250,0.9296,00:0000123,00:0377523
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,6,1500,250,1158,1250,0.9264,00:0000849,00:0373355
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,6,1500,250,1159,1250,0.9272,00:0000142,00:0397153
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,6,1500,250,1160,1250,0.928,00:0000860,00:0379007
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,6,1500,250,1159,1250,0.9272,00:0000164,00:0380487
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,6,1500,250,1170,1250,0.936,00:0001666,00:0374806
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,6,1500,250,1166,1250,0.9328,00:0000164,00:0380341
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,6,1500,250,1165,1250,0.932,00:0000813,00:0377333
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,6,1500,250,1161,1250,0.9288,00:0000175,00:0440527
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,6,1500,250,1163,1250,0.9304,00:0000878,00:0396286
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,6,1500,250,1163,1250,0.9304,00:0000131,00:0380746
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,6,1500,250,1168,1250,0.9344,00:0000831,00:0383347
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,6,1500,250,1156,1250,0.9248,00:0000127,00:0377089
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,6,1500,250,1170,1250,0.936,00:0000787,00:0372651
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,6,1500,250,1172,1250,0.9376,00:0000127,00:0376079
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,6,1500,250,1163,1250,0.9304,00:0000784,00:0392824
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,6,1500,250,1166,1250,0.9328,00:0000120,00:0380177
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,6,1500,250,1167,1250,0.9336,00:0000867,00:0376539
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,6,1500,250,1172,1250,0.9376,00:0000131,00:0381527
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,6,1500,250,1169,1250,0.9352,00:0000787,00:0374832
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,6,1500,250,1162,1250,0.9296,00:0000153,00:0377625
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,6,1500,250,1165,1250,0.932,00:0000835,00:0372428
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,6,1500,250,1167,1250,0.9336,00:0000244,00:0396230
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,6,1500,250,1167,1250,0.9336,00:0001495,00:0375225
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,6,1500,250,1154,1250,0.9232,00:0000131,00:0380553
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,6,1500,250,1159,1250,0.9272,00:0000773,00:0376786
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,6,1500,250,1166,1250,0.9328,00:0000120,00:0389075
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,6,1500,250,1147,1250,0.9176,00:0000776,00:0373989
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,6,1500,250,1154,1250,0.9232,00:0000149,00:0390782
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,6,1500,250,1163,1250,0.9304,00:0000962,00:0375324
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,6,1500,250,1164,1250,0.9312,00:0000131,00:0402032
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,6,1500,250,1159,1250,0.9272,00:0000798,00:0385874
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,6,1500,250,1154,1250,0.9232,00:0000127,00:0380510
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,6,1500,250,1155,1250,0.924,00:0000802,00:0376680
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,6,1500,250,1157,1250,0.9256,00:0000160,00:0387026
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,6,1500,250,1158,1250,0.9264,00:0000824,00:0397477
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,6,1500,250,1156,1250,0.9248,00:0000153,00:0378463
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,8,1500,250,1159,1250,0.9272,00:0000765,00:0412174
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,8,1500,250,1149,1250,0.9192,00:0000156,00:0411638
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,8,1500,250,1169,1250,0.9352,00:0000853,00:0409997
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,8,1500,250,1165,1250,0.932,00:0000127,00:0417385
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,8,1500,250,1167,1250,0.9336,00:0000838,00:0423814
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,8,1500,250,1164,1250,0.9312,00:0000160,00:0416043
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,8,1500,250,1157,1250,0.9256,00:0001476,00:0409950
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,8,1500,250,1145,1250,0.916,00:0000123,00:0414355
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,8,1500,250,1169,1250,0.9352,00:0000846,00:0413118
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,8,1500,250,1171,1250,0.9368,00:0000164,00:0413049
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,8,1500,250,1163,1250,0.9304,00:0001090,00:0421590
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,8,1500,250,1151,1250,0.9208,00:0000167,00:0410570
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,8,1500,250,1174,1250,0.9392,00:0000835,00:0408716
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,8,1500,250,1173,1250,0.9384,00:0000134,00:0414661
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,8,1500,250,1161,1250,0.9288,00:0000846,00:0406229
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,8,1500,250,1159,1250,0.9272,00:0000127,00:0410872
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,8,1500,250,1156,1250,0.9248,00:0000831,00:0426006
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,8,1500,250,1160,1250,0.928,00:0000156,00:0415996
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,8,1500,250,1156,1250,0.9248,00:0000871,00:0420747
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,8,1500,250,1168,1250,0.9344,00:0000160,00:0412878
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,8,1500,250,1152,1250,0.9216,00:0000747,00:0415788
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,8,1500,250,1150,1250,0.92,00:0000134,00:0421849
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,8,1500,250,1154,1250,0.9232,00:0000831,00:0426371
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,8,1500,250,1161,1250,0.9288,00:0000131,00:0414850
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,8,1500,250,1166,1250,0.9328,00:0000838,00:0408586
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,8,1500,250,1169,1250,0.9352,00:0000120,00:0416535
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,8,1500,250,1146,1250,0.9168,00:0000809,00:0411157
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,8,1500,250,1155,1250,0.924,00:0000123,00:0426014
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,8,1500,250,1169,1250,0.9352,00:0000846,00:0422340
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,8,1500,250,1166,1250,0.9328,00:0000134,00:0421521
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,8,1500,250,1167,1250,0.9336,00:0000977,00:0408852
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,8,1500,250,1175,1250,0.94,00:0000149,00:0415336
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,8,1500,250,1162,1250,0.9296,00:0000849,00:0409063
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,8,1500,250,1153,1250,0.9224,00:0000160,00:0415361
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,8,1500,250,1152,1250,0.9216,00:0000827,00:0418684
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,8,1500,250,1155,1250,0.924,00:0000262,00:0417389
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,8,1500,250,1163,1250,0.9304,00:0000780,00:0415252
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,8,1500,250,1156,1250,0.9248,00:0000164,00:0416922
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,8,1500,250,1165,1250,0.932,00:0000831,00:0408925
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,8,1500,250,1164,1250,0.9312,00:0000131,00:0412940
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,8,1500,250,1150,1250,0.92,00:0000773,00:0423106
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,8,1500,250,1156,1250,0.9248,00:0000138,00:0411328
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,8,1500,250,1161,1250,0.9288,00:0000776,00:0406201
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,8,1500,250,1169,1250,0.9352,00:0000120,00:0412024
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,8,1500,250,1165,1250,0.932,00:0000867,00:0410220
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,8,1500,250,1167,1250,0.9336,00:0000153,00:0415029
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,8,1500,250,1167,1250,0.9336,00:0000835,00:0428117
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,8,1500,250,1164,1250,0.9312,00:0000156,00:0415803
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,16,1500,250,1163,1250,0.9304,00:0000882,00:0552073
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,16,1500,250,1161,1250,0.9288,00:0000131,00:0557572
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,16,1500,250,1147,1250,0.9176,00:0000846,00:0552773
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,16,1500,250,1161,1250,0.9288,00:0000134,00:0567240
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,16,1500,250,1160,1250,0.928,00:0000849,00:0547631
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,16,1500,250,1169,1250,0.9352,00:0000131,00:0558502
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,16,1500,250,1157,1250,0.9256,00:0000864,00:0540757
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,16,1500,250,1166,1250,0.9328,00:0000171,00:0571667
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,16,1500,250,1152,1250,0.9216,00:0000824,00:0538806
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,16,1500,250,1162,1250,0.9296,00:0000123,00:0550203
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,16,1500,250,1150,1250,0.92,00:0000769,00:0560139
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,16,1500,250,1160,1250,0.928,00:0000123,00:0552449
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,16,1500,250,1164,1250,0.9312,00:0000835,00:0568589
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,16,1500,250,1165,1250,0.932,00:0000189,00:0559461
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,16,1500,250,1163,1250,0.9304,00:0000809,00:0541421
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,16,1500,250,1170,1250,0.936,00:0000149,00:0555519
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,16,1500,250,1161,1250,0.9288,00:0000816,00:0563232
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,16,1500,250,1152,1250,0.9216,00:0000131,00:0578351
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,16,1500,250,1161,1250,0.9288,00:0000875,00:0555344
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,16,1500,250,1170,1250,0.936,00:0000299,00:0553414
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,16,1500,250,1160,1250,0.928,00:0000849,00:0560169
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,16,1500,250,1171,1250,0.9368,00:0000164,00:0566922
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,16,1500,250,1164,1250,0.9312,00:0000824,00:0545271
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,16,1500,250,1161,1250,0.9288,00:0000123,00:0586754
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,16,1500,250,1160,1250,0.928,00:0000827,00:0550261
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,16,1500,250,1166,1250,0.9328,00:0000127,00:0568662
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,16,1500,250,1150,1250,0.92,00:0000856,00:0547544
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,16,1500,250,1152,1250,0.9216,00:0000160,00:0556639
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,16,1500,250,1157,1250,0.9256,00:0000871,00:0542347
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,16,1500,250,1170,1250,0.936,00:0000149,00:0552372
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,16,1500,250,1150,1250,0.92,00:0000849,00:0558218
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,16,1500,250,1162,1250,0.9296,00:0000138,00:0558265
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,16,1500,250,1159,1250,0.9272,00:0000835,00:0547667
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,16,1500,250,1162,1250,0.9296,00:0000255,00:0556292
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,16,1500,250,1150,1250,0.92,00:0000805,00:0569829
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,16,1500,250,1156,1250,0.9248,00:0000134,00:0581305
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,16,1500,250,1159,1250,0.9272,00:0000784,00:0543722
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,16,1500,250,1167,1250,0.9336,00:0000167,00:0562328
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,16,1500,250,1162,1250,0.9296,00:0000824,00:0559023
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,16,1500,250,1169,1250,0.9352,00:0000204,00:0565434
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,16,1500,250,1153,1250,0.9224,00:0000853,00:0549823
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,16,1500,250,1151,1250,0.9208,00:0000167,00:0557879
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,16,1500,250,1157,1250,0.9256,00:0000751,00:0545323
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,16,1500,250,1160,1250,0.928,00:0000123,00:0572076
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,16,1500,250,1168,1250,0.9344,00:0000813,00:0549600
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,16,1500,250,1168,1250,0.9344,00:0000123,00:0566080
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,16,1500,250,1164,1250,0.9312,00:0000809,00:0560358
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,16,1500,250,1161,1250,0.9288,00:0000138,00:0578472
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,500,924,1000,0.924,00:0001436,00:0537640
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,500,925,1000,0.925,00:0000215,00:0542226
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,500,927,1000,0.927,00:0001560,00:0534799
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,500,924,1000,0.924,00:0000207,00:0541367
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,500,924,1000,0.924,00:0002064,00:0551376
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,500,924,1000,0.924,00:0000222,00:0547194
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,500,936,1000,0.936,00:0001553,00:0536356
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,500,923,1000,0.923,00:0000277,00:0551398
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,500,935,1000,0.935,00:0001527,00:0542803
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,500,935,1000,0.935,00:0000386,00:0553791
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,500,932,1000,0.932,00:0001969,00:0537471
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,500,932,1000,0.932,00:0000262,00:0539470
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,500,929,1000,0.929,00:0001517,00:0534878
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,500,928,1000,0.928,00:0000247,00:0555268
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,500,928,1000,0.928,00:0001790,00:0535787
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,500,921,1000,0.921,00:0000262,00:0542701
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,500,922,1000,0.922,00:0001557,00:0543470
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,500,918,1000,0.918,00:0000419,00:0543248
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,500,936,1000,0.936,00:0001538,00:0550750
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,500,928,1000,0.928,00:0000233,00:0542238
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,500,926,1000,0.926,00:0001549,00:0532461
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,500,923,1000,0.923,00:0000470,00:0543069
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,500,940,1000,0.94,00:0001549,00:0551497
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,500,937,1000,0.937,00:0000258,00:0543901
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,500,933,1000,0.933,00:0001571,00:0537913
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,500,927,1000,0.927,00:0000207,00:0548565
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,500,927,1000,0.927,00:0001495,00:0551949
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,500,923,1000,0.923,00:0000226,00:0554556
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,500,930,1000,0.93,00:0001495,00:0535166
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,500,932,1000,0.932,00:0000269,00:0540455
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,500,933,1000,0.933,00:0001520,00:0535484
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,500,928,1000,0.928,00:0000251,00:0554192
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,500,938,1000,0.938,00:0001542,00:0544284
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,500,928,1000,0.928,00:0000218,00:0539288
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,500,931,1000,0.931,00:0001560,00:0535703
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,500,925,1000,0.925,00:0000222,00:0538369
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,500,928,1000,0.928,00:0001520,00:0550830
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,500,924,1000,0.924,00:0000247,00:0540827
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,500,934,1000,0.934,00:0001436,00:0533566
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,500,931,1000,0.931,00:0000266,00:0548393
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,500,926,1000,0.926,00:0001498,00:0545681
../data/data.three_gauss.train.500.csv,KNN.SimpleSolver,4,1500,500,928,1000,0.928,00:0000215,00:0555661
../data/data.three_gauss.train.500.csv,KNN.MeanKnn,4,1500,500,933,1000,0.933,00:0001444,00:0536796
